Product Link,Product Name,Current Price,Actual Price,Discount,Model Number,Model Name,SIM Type,Touchscreen,OTG,Quick Charge,Display Size,Resolution,Resolution Type,GPU,Display Type,Display Colors,Operating System,Processor Brand,Processor Type,Processor Core,Primary Clock Speed,Secondary Clock Speed,Internal Storage,RAM,Total Memory,Expandable Storage,Supported Memory Card,Primary Camera A,Primary Camera,Secondary Camera A,Secondary Camera,Full HD Recording,Video Recording Resolution,Frame Rate,Network Type,Supported Networks,Internet Connectivity,GPRS,Micro USB Port,Micro USB Version,Bluetooth Version,Wi-Fi Version,NFC,Infrared,USB Connectivity,Audio Jack,GPS,Graphic PPI,Sensors,Software Upgrade,FM Radio,Battery Capacity,Battery Type,Dual Battery,Width,Height,Depth,Weight,Domestic Warranty,Ratings,Number of Ratings,Number of Reviews,Number of 5-Star Ratings,Number of 4-Star Ratings,Number of 3-Star Ratings,Number of 2-Star Ratings,Number of 1-Star Ratings,Camera Rating,Battery Rating,Display Rating,Design Rating
https://www.flipkart.com/redmi-note-13-5g-stealth-black-128-gb/p/itmc3c15b49fe943?pid=MOBGZDPUYX7CSDWV&lid=LSTMOBGZDPUYX7CSDWVLQEHCV&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBGZDPUYX7CSDWV.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"REDMI Note 13 5G (Stealth Black, 128 GB)  (6 GB RAM)","₹14,999","₹20,999",28% off,MZB0FWTIN,Note 13 5G,Dual Sim,Yes,Yes,Yes,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+,ARM Mali-G57 MC2,Full HD+ 120Hz AMOLED Display,10 Bit,Android 13,Mediatek,Dimensity 6080,Octa Core,2.4 GHz,2 GHz,128 GB,6 GB,128 GB,1 TB,MicroSD,Yes,108MP + 2MP,Yes,16MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)",30 fps,"5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, Wi-Fi, EDGE, GPRS",Yes,Yes,USB Type C,v5.3,Supports 2.4 GHz and 5 GHz Dual Band,No,Yes,Yes,3.5mm,Yes,269 PPI,"Ambient Light Sensor, Proximity Sensor, E-Compass, Accelerometer, Gyroscope, Side Fingerprint Sensor, IR Blaster","1 OS Upgrade, 3 Years SMRs",Yes,5000 mAh,Lithium Polymer,,74.95 mm,161.11 mm,6.79 mm,175 g,1 Year,4.2,"27,845 Ratings &","1,630 Reviews","16,255","6,300","2,269",960,"2,061",3.8,3.9,4.2,4.2
https://www.flipkart.com/infinix-note-40x-5g-palm-blue-256-gb/p/itm9c39960257804?pid=MOBH34XGXDFGYHZV&lid=LSTMOBH34XGXDFGYHZV3FINZV&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBH34XGXDFGYHZV.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"Infinix Note 40X 5G (Palm Blue, 256 GB)  (8 GB RAM)","₹12,999","₹19,999",35% off,X6838,Note 40X 5G,Dual Sim,Yes,Yes,Yes,17.22 cm (6.78 inch),2460 x 1080 Pixels,Full HD+,ARM Mali-G57 MC2,Full HD+,10 Bit,Android 14,Mediatek,Dimensity 6300,Octa Core,2.4 GHz,2 GHz,256 GB,8 GB,128 GB,1 TB,MicroSD,Yes,108MP + 2MP + AI Lens,Yes,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)",30 fps,"5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB Type C,v5.2,802.11 (a/b/g/n/ac),Yes,Yes,Yes,3.5mm,Yes,269 PPI,"G Sensor, E-Compass, Gyroscope (Software), Light Sensor, Proximity Sensor, Side Mounted Fingerprint Sensor, NFC","1 OS Upgrade, 3 Years SMRs",Yes,5000 mAh,Lithium Polymer,,76.49 mm,168.94 mm,8.26 mm,201 g,1 Year,4.2,"2,948 Ratings &",180 Reviews,"1,765",633,230,106,214,3.9,3.9,4.1,4.3
https://www.flipkart.com/realme-c61-marble-black-128-gb/p/itmd6ddbcefce040?pid=MOBHFRKRQMD36FZ5&lid=LSTMOBHFRKRQMD36FZ5ZLCIIC&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBHFRKRQMD36FZ5.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"realme C61 (Marble Black, 128 GB)  (6 GB RAM)","₹8,199","₹10,999",25% off,RMX3933,C61,Dual Sim,Yes,Yes,Yes,17.13 cm (6.745 inch),1600 x 720 Pixels,HD+,G57,HD+ LCD,16.7 Million,Android 14,Unisoc,T612,Octa Core,1.8 GHz,1.8 GHz,128 GB,6 GB,128 GB,2 TB,MicroSD,Yes,32MP Rear Camera,Yes,5MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), 480p (at 30 fps)| Front Camera: 720p (at 30 fps), 480p (at 30 fps), CIF (at 30 fps)",30 fps,"4G, 3G, 2G","4G VoLTE, 4G LTE, WCDMA, GSM","4G, 3G, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.0,"802.11 a/b/g/n/ac, Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n, (WLAN 2.4 GHz|WLAN 5.1 GHz|WLAN 5.8 GHz)",No,Yes,Yes,3.5mm,Yes,260 PPI,"Magnetic Induction Sensor, Light Sensor, Proximity Sensor, Gyrometer, Acceleration Sensor","1 OS Upgrade, 3 Years SMRs",No,5000 mAh,Lithium Polymer,,76.67 mm,167.26 mm,7.84 mm,187 g,1 Year,4.4,"9,479 Ratings &",290 Reviews,"6,240","1,768",684,284,503,3.6,4.1,4.0,4.1
https://www.flipkart.com/redmi-13c-5g-startrail-green-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7FHYCJQPB&lid=LSTMOBGW6S7FHYCJQPB4WX6AK&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBGW6S7FHYCJQPB.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"REDMI 13c 5G (Startrail Green, 128 GB)  (4 GB RAM)","₹10,349","₹13,999",26% off,23124RN87I,13c 5G,Dual Sim,Yes,No,Yes,17.12 cm (6.74 inch),1600x720$$ Pixels,HD+,G57,HD+ LCD,16.7 Million,Android 13,Mediatek,T612,Octa Core,1 GHz,1.8 GHz,128 GB,4 GB,128 GB,2 TB,MicroSD,Yes,50MP Rear Camera,Yes,5MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), 480p (at 30 fps)| Front Camera: 720p (at 30 fps), 480p (at 30 fps), CIF (at 30 fps)",30 fps,5G,5G,"4G, 3G, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.0,"802.11 a/b/g/n/ac, Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n, (WLAN 2.4 GHz|WLAN 5.1 GHz|WLAN 5.8 GHz)",No,Yes,Yes,3.5mm,Yes,260 PPI,"Magnetic Induction Sensor, Light Sensor, Proximity Sensor, Gyrometer, Acceleration Sensor","1 OS Upgrade, 3 Years SMRs",No,5000 mAh,Lithium Polymer,,76.67 mm,167.26 mm,7.84 mm,187 g,1 Year,4.3,"40,335 Ratings &","1,617 Reviews","24,883","8,347","3,254","1,339","2,512",3.7,4.1,4.0,4.1
https://www.flipkart.com/motorola-edge-50-fusion-marshmallow-blue-128-gb/p/itmf88eea5799a27?pid=MOBGXTYZEZSZQE7W&lid=LSTMOBGXTYZEZSZQE7WIBXLBI&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBGXTYZEZSZQE7W.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"Motorola Edge 50 Fusion (Marshmallow Blue, 128 GB)  (8 GB RAM)","₹20,999","₹25,999",19% off,PB300002IN|PB300010IN,Edge 50 Fusion,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),2400 x 1080 Pixels,Full HD+,Adreno 710,Full HD+ pOLED Endless Edge Display,16.7 Million,Android 14,Snapdragon,7s Gen 2,Octa Core,2.4 GHz,1.95 GHz,128 GB,8 GB,128 GB,2 TB,MicroSD,Yes,50MP + 13MP,Yes,32MP Front Camera,Yes,"Rear Camera: Main Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps), FHD (at 60 fps), FHD 20:9 (at 60 fps)], Macro Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)] | Front Camera: UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)","30 fps, 60 fps","2G, 3G, 4G, 5G","4G LTE, 5G, GSM, WCDMA","5G, 4G, 3G, Wi-Fi, EDGE",Yes,Yes,Type C Port (USB 2.0),v5.2,Wi-Fi 802.11 a/b/g/n/ac (2.4 GHz | 5 GHz),Yes,Yes,Yes,No,Yes,395 PPI,"Fingerprint on Display, Proximity Sensor, Accelerometer, Ambient Light Sensor, Gyroscope, SAR Sensor, Sensor Hub, E-Compass","3 Years OS Upgrade, 4 Years SMRs",No,5000 mAh,Lithium Polymer,,73.1 mm,162 mm,7.9 mm,175 g,1 Year,4.5,"97,368 Ratings &","6,303 Reviews","68,183","18,511","3,970","1,823","4,881",4.4,4.2,4.5,4.5
https://www.flipkart.com/redmi-a4-5g-only-jio-sim-sparkle-purple-64-gb/p/itmf6a8b6a3d4395?pid=MOBH6YHE6BMAY9EA&lid=LSTMOBH6YHE6BMAY9EAUGSTSN&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBH6YHE6BMAY9EA.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"REDMI A4 5G only on Jio SIM (Sparkle Purple, 64 GB)  (4 GB RAM)","₹8,920","₹10,999",18% off,A4 5G,A4,Dual Sim,Yes,Yes,Yes,17.48 cm (6.88 inch),1640*720$$Pixels,Full HD+,Adreno 710,Full HD+ pOLED Endless Edge Display,16.7 Million,Android Oxygen 14,Snapdragon,7s Gen 2,Octa Core,2 GHz,1.95 GHz,64 GB,4 GB,128 GB,2 TB,MicroSD,Yes,50MP Rear Camera,Yes,32MP Front Camera,Yes,"Rear Camera: Main Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps), FHD (at 60 fps), FHD 20:9 (at 60 fps)], Macro Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)] | Front Camera: UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)","30 fps, 60 fps","2G, 3G, 4G, 5G","4G LTE, GSM, WCDMA, 5G","5G, 4G, 3G, Wi-Fi, EDGE",Yes,Yes,Type C Port (USB 2.0),v5.2,Wi-Fi 802.11 a/b/g/n/ac (2.4 GHz | 5 GHz),Yes,Yes,Yes,No,Yes,395 PPI,"Fingerprint on Display, Proximity Sensor, Accelerometer, Ambient Light Sensor, Gyroscope, SAR Sensor, Sensor Hub, E-Compass","3 Years OS Upgrade, 4 Years SMRs",No,5160 mAh,Lithium Polymer,,73.1 mm,162 mm,7.9 mm,175 g,1 Year,4.3,"1,936 Ratings &",119 Reviews,"1,236",361,143,70,126,3.6,4.1,4.1,4.2
https://www.flipkart.com/oppo-k12x-5g-45w-supervooc-charger-in-the-box-midnight-violet-128-gb/p/itma30cb38861d4c?pid=MOBH2Q4PGYYZDSRR&lid=LSTMOBH2Q4PGYYZDSRRJXREQR&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBH2Q4PGYYZDSRR.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Violet, 128 GB)  (6 GB RAM)","₹12,999","₹16,999",23% off,CPH2667,K12x 5G,Dual Sim,Yes,Yes,Yes,16.94 cm (6.67 inch),1604 x 720 Pixels,HD,G57 MC2,LCD,16.7 Million,Android 14,Mediatek,Dimensity 6300,Octa Core,2.4 GHz,2 GHz,128 GB,6 GB,128 GB,1 TB,MicroSD,Yes,32MP + 2MP,Yes,8MP Front Camera,Yes,"Rear Camera: Main Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps), FHD (at 60 fps), FHD 20:9 (at 60 fps)], Macro Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)] | Front Camera: UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)","30 fps, 60 fps","5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G. 4G, WiFi",Yes,Yes,Type C Port (USB 2.0),v5.2,Wi-Fi 802.11 a/b/g/n/ac (2.4 GHz | 5 GHz),No,Yes,Yes,No,Yes,264 PPI,"Fingerprint on Display, Proximity Sensor, Accelerometer, Ambient Light Sensor, Gyroscope, SAR Sensor, Sensor Hub, E-Compass","3 Years OS Upgrade, 4 Years SMRs",No,5100 mAh,Lithium Polymer,,73.1 mm,162 mm,7.68 mm,186 g,1 Year,4.5,"1,30,387 Ratings &","4,682 Reviews","91,744","22,903","7,203","2,957","5,580",3.9,4.3,4.2,4.4
https://www.flipkart.com/infinix-hot-50-5g-vibrant-blue-128-gb/p/itm61d8bc127842c?pid=MOBH45GFGYAHMTXZ&lid=LSTMOBH45GFGYAHMTXZQLLDYX&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBH45GFGYAHMTXZ.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"Infinix Hot 50 5G (Vibrant Blue, 128 GB)  (4 GB RAM)","₹9,499","₹12,999",26% off,X6720,Hot 50 5G,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),1600 x 720 Pixels,HD+,G57 MC2,HD+,16.7 Million,Android 14,Mediatek,Dimensity 6300,Octa Core,2.4 GHz,2 GHz,128 GB,4 GB,128 GB,1 TB,MicroSD,Yes,48MP + Depth Sensor,Yes,8MP Front Camera,Yes,"Rear Camera: Main Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps), FHD (at 60 fps), FHD 20:9 (at 60 fps)], Macro Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)] | Front Camera: UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)","30 fps, 60 fps","5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,Type C Port (USB 2.0),v5.4,802.11 (a/b/g/n/ac),No,Yes,Yes,No,Yes,264 PPI,"G-Sensor, E-Compass, Gyroscope(Software), Light Sensor, Proximity Sensor, Side Mounted Fingerprint Sensor","3 Years OS Upgrade, 4 Years SMRs",No,5000 mAh,Lithium Polymer,,77.1 mm,165.7 mm,7.82 mm,188 g,1 Year,4.3,"3,178 Ratings &",258 Reviews,"1,969",698,236,88,187,4.0,4.2,4.1,4.4
https://www.flipkart.com/motorola-edge-50-fusion-marshmallow-blue-256-gb/p/itmf88eea5799a27?pid=MOBGXTYZBAS4VM8K&lid=LSTMOBGXTYZBAS4VM8KYYUZ0I&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBGXTYZBAS4VM8K.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"Motorola Edge 50 Fusion (Marshmallow Blue, 256 GB)  (12 GB RAM)","₹22,999","₹27,999",17% off,PB300005IN|PB300014IN,Edge 50 Fusion,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),2400 x 1080 Pixels,Full HD+,Adreno 710,Full HD+ pOLED Endless Edge Display,16.7 Million,Android 14,Snapdragon,7s Gen 2,Octa Core,2.4 GHz,1.95 GHz,256 GB,12 GB,128 GB,1 TB,MicroSD,Yes,50MP + 13MP,Yes,32MP Front Camera,Yes,"Rear Camera: Main Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps), FHD (at 60 fps), FHD 20:9 (at 60 fps)], Macro Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)] | Front Camera: UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)","30 fps, 60 fps","2G, 3G, 4G, 5G","4G LTE, 5G, GSM, WCDMA","5G, 4G, 3G, Wi-Fi, EDGE",Yes,Yes,Type C Port (USB 2.0),v5.2,Wi-Fi 802.11 a/b/g/n/ac (2.4 GHz | 5 GHz),Yes,Yes,Yes,No,Yes,395 PPI,"Fingerprint on Display, Proximity Sensor, Accelerometer, Ambient Light Sensor, Gyroscope, SAR Sensor, Sensor Hub, E-Compass","3 Years OS Upgrade, 4 Years SMRs",No,5000 mAh,Lithium Polymer,,73.1 mm,162 mm,7.9 mm,175 g,1 Year,4.4,"1,12,447 Ratings &","7,791 Reviews","78,024","21,253","4,923","2,163","6,084",4.4,4.2,4.5,4.5
https://www.flipkart.com/samsung-galaxy-f05-twilight-blue-64-gb/p/itm84a914081ab93?pid=MOBH4GTXZ9ZRQ3SU&lid=LSTMOBH4GTXZ9ZRQ3SUTOKMZJ&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=205174ed-75cf-4aa0-862e-ff801340eac7.MOBH4GTXZ9ZRQ3SU.SEARCH&ppt=sp&ppn=sp&ssid=0y7a07snj40000001739449981535&qH=ae068f9324d0df60,"SAMSUNG Galaxy F05 (Twilight Blue, 64 GB)  (4 GB RAM)","₹6,299","₹9,999",37% off,SM-E055FDBDINS,Galaxy F05,Dual Sim,Yes,Yes,Yes,17.12 cm (6.74 inch),1600 x 720 Pixels,HD+,ARM Mali G52,HD+,16 Million,Android 14,Mediatek,Helio G85,Octa Core,2 GHz,1.8 GHz,64 GB,4 GB,64 GB,1 TB,MicroSD,Yes,50MP + 2MP,Yes,8MP Front Camera,Yes,Full HD (1920 x 1080) (at 60 fps),60 fps,"2G, 3G, 4G","4G LTE, GSM, WCDMA","4G LTE, 3G, 2G, GPRS, Wi-Fi",Yes,Yes,USB 2.0,v5.3,"802.11 a/b/g/n/ac (2.4 GHz | 5 GHz), VHT80",No,No,Yes,3.5mm,Yes,260 ppi,"Accelerometer, Light Sensor, Proximity Sensor",2 OS Upgrade Expectation Count,Yes,5000 mAh,Lithium-ion,No,78.2 mm,168.8 m,8.8 mm,195 g,1 Year,4.2,"32,002 Ratings &","1,845 Reviews","18,507","7,544","2,796","1,115","2,040",3.7,4.1,4.0,4.1
https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYKOOGZ6&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=4347ee1a-0f76-472f-b252-f3d5d27da37b.MOBH4DQFG8NKFRDY.SEARCH&ppt=pp&ppn=pp&ssid=67edzd4n1s0000001739450310994&qH=ae068f9324d0df60,"Apple iPhone 16 (Black, 128 GB)","₹69,999","₹79,900",12% off,MYE73HN/A,iPhone 16,Dual Sim(Nano + eSIM),Yes,No,Yes,15.49 cm (6.1 inch),2556 x 1179 Pixels,Super Retina XDR Display,New 5 Core,All Screen OLED Display,16 Million,iOS 18,Apple,"A18 Chip, 6 Core Processor",Hexa Core,2 GHz,1.8 GHz,128 GB,4 GB,64 GB,1 TB,MicroSD,Yes,48MP + 12MP,Yes,12MP Front Camera,Yes,"Rear Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 240p /120 fps/60 fps/30 fps/ 25 fps), 720P (at 30 fps) | Front Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps)","240 fps, 120 fps, 60 fps, 30 fps, 25 fps, 24 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, UMTS, GSM","5G, 4G, 3G, Wi-Fi, EDGE",Yes,Yes,USB 2.0,v5.3,Wi?Fi 7 (802.11be),Yes,No,Yes,3.5mm,Yes,460 PPI,"Face ID, Barometer, High Dynamic Range Gyro, High-G Accelerometer, Proximity Sensor, Dual Ambient Light Sensors",2 OS Upgrade Expectation Count,Yes,5000 mAh,Lithium-ion,No,71.6 mm,147.6 mm,7.8 mm,170 g,1 Year,4.6,"5,442 Ratings &",227 Reviews,"4,347",584,164,74,273,4.7,4.4,4.7,4.6
https://www.flipkart.com/motorola-edge-50-fusion-hot-pink-256-gb/p/itmfee7de3c2e095?pid=MOBGXTYZZBUPYFEC&lid=LSTMOBGXTYZZBUPYFECU3Q95H&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_2_26&otracker=search&fm=organic&iid=4347ee1a-0f76-472f-b252-f3d5d27da37b.MOBGXTYZZBUPYFEC.SEARCH&ppt=pp&ppn=pp&ssid=67edzd4n1s0000001739450310994&qH=ae068f9324d0df60,"Motorola Edge 50 Fusion (Hot Pink, 256 GB)  (12 GB RAM)","₹22,999","₹27,999",17% off,PB300004IN|PB300013IN,Edge 50 Fusion,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),2400 x 1080 Pixels,Full HD+,Adreno 710,Full HD+ pOLED Endless Edge Display,16 Million,Android 14,Snapdragon,7s Gen 2,Octa Core,2.4 GHz,1.95 GHz,256 GB,12 GB,64 GB,1 TB,MicroSD,Yes,50MP + 13MP,Yes,32MP Front Camera,Yes,"Rear Camera: Main Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps), FHD (at 60 fps), FHD 20:9 (at 60 fps)], Macro Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)] | Front Camera: UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)","30 fps, 60 fps","2G, 3G, 4G, 5G","4G LTE, 5G, GSM, WCDMA","5G, 4G, 3G, Wi-Fi, EDGE",Yes,Yes,Type C Port (USB 2.0),v5.2,Wi-Fi 802.11 a/b/g/n/ac (2.4 GHz | 5 GHz),Yes,No,Yes,No,Yes,395 PPI,"Fingerprint on Display, Proximity Sensor, Accelerometer, Ambient Light Sensor, Gyroscope, SAR Sensor, Sensor Hub, E-Compass","3 Years OS Upgrade, 4 Years SMRs",No,5000 mAh,Lithium-ion,No,73.1 mm,162 mm,7.9 mm,175 g,1 Year,4.4,"1,12,447 Ratings &","7,791 Reviews","78,024","21,253","4,923","2,163","6,084",4.4,4.2,4.5,4.5
https://www.flipkart.com/vivo-t3x-5g-sapphire-blue-128-gb/p/itm263ed44f56cd5?pid=MOBH4EACUN3RESHP&lid=LSTMOBH4EACUN3RESHPLITWXO&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_2_27&otracker=search&fm=organic&iid=4347ee1a-0f76-472f-b252-f3d5d27da37b.MOBH4EACUN3RESHP.SEARCH&ppt=pp&ppn=pp&ssid=67edzd4n1s0000001739450310994&qH=ae068f9324d0df60,"vivo T3x 5G (Sapphire Blue, 128 GB)  (6 GB RAM)","₹13,999","₹18,999",26% off,V2338,T3x 5G,Dual Sim,Yes,Yes,Yes,17.07 cm (6.72 inch),2408 x 1080 Pixels,Full HD+,Adreno 710,Full HD+ LCD,16 Million,Android 14,Snapdragon,6 Gen 1,Octa Core,2.2 GHz,1.95 GHz,128 GB,6 GB,64 GB,1 TB,MicroSD,Yes,50MP + 2MP,Yes,8MP Front Camera,Yes,"Rear Camera: Main Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps), FHD (at 60 fps), FHD 20:9 (at 60 fps)], Macro Camera [UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)] | Front Camera: UHD (at 30 fps), UHD 20:9 (at 30 fps), FHD (at 30 fps), FHD 20:9 (at 30 fps)","30 fps, 60 fps","5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, Wi-Fi",Yes,Yes,USB 2.0,v5.1,"Supports 2.4 GHz, 5 GHz",No,No,Yes,No,Yes,393 PPI,"Accelerometer, Ambient Light Sensor, E-Compass, Proximity Sensor, Motor, Gyroscope","3 Years OS Upgrade, 4 Years SMRs",No,6000 mAh,Lithium,No,76 mm,165.7 mm,7.99 mm,199 g,1 Year,4.5,"1,31,207 Ratings &","5,003 Reviews","91,729","25,124","6,799","2,549","5,006",4.0,4.5,4.3,4.3
